"time","power","units","fan 0","fan 1","fan 2","fan 3","fan 4","temp 0","temp 1","temp 2","temp 3","temp 4","Unit 1 ethash H/s","Unit 1 sha256-ton H/s","Unit 2 ethash H/s","Unit 2 sha256-ton H/s","Unit 3 ethash H/s","Unit 3 sha256-ton H/s","Unit 4 ethash H/s","Unit 4 sha256-ton H/s","Unit 5 ethash H/s","Unit 5 sha256-ton H/s",
"19/03/2022 21:45:00",773,5,79,80,80,80,68,58,70,59,60,49,41420000,41560000,40970000,41540000,28900000,1097100000,1073000000,1170000000,1100300000,924750000,
"19/03/2022 21:50:00",747,5,81,80,80,80,68,57,70,58,60,49,41420000,41560000,40960000,41540000,28900000,1097000000,1073000000,1169700000,1100100000,924750000,
"19/03/2022 21:55:00",749,5,80,80,80,80,68,58,70,58,60,49,41420000,41560000,40930000,41540000,28900000,1096700000,1073200000,1169400000,1100200000,924750000,
"19/03/2022 22:00:00",769,5,81,80,80,80,68,58,70,59,60,49,41430000,41560000,40970000,41540000,29170000,1097000000,1073100000,1170200000,1100100000,933560000,
"19/03/2022 22:05:00",735,5,80,80,80,80,68,57,70,58,60,49,41420000,41560000,40980000,41550000,29170000,1097000000,1073000000,1170400000,1100300000,933560000,
"19/03/2022 22:10:00",735,5,81,80,80,80,68,57,70,58,60,49,41420000,41560000,40960000,41550000,29170000,1096700000,1073100000,1169600000,1100300000,933560000,
"19/03/2022 22:15:00",751,5,80,80,80,80,68,58,70,58,60,49,41420000,41560000,40960000,41550000,28900000,1096800000,1073100000,1169600000,1100400000,924750000,
"19/03/2022 22:20:00",784,5,79,80,80,80,68,58,71,59,60,49,41420000,41560000,40960000,41550000,29180000,1096900000,1073100000,1169700000,1100300000,933650000,
"19/03/2022 22:25:00",749,5,80,80,80,80,68,58,70,58,60,49,41410000,41560000,40980000,41540000,28900000,1096600000,1073000000,1170400000,1100200000,924750000,
"19/03/2022 22:30:00",766,5,79,80,80,80,68,58,70,59,60,49,41410000,41560000,40980000,41540000,28900000,1096700000,1073000000,1170000000,1100200000,924750000,
"19/03/2022 22:35:00",769,5,80,80,80,80,68,58,71,58,60,49,41430000,41550000,40960000,41550000,28900000,1097000000,1072800000,1169500000,1100300000,924750000,
"19/03/2022 22:40:00",735,5,79,80,80,80,68,57,70,58,60,49,41430000,41560000,40960000,41540000,28900000,1097200000,1073000000,1169800000,1100200000,924840000,
"19/03/2022 22:45:00",735,5,80,80,80,80,68,57,70,58,60,49,41420000,41560000,40960000,41540000,28900000,1096800000,1073000000,1169600000,1100300000,924750000,
"19/03/2022 22:50:00",735,5,80,80,80,80,68,57,70,58,60,49,41410000,41550000,40950000,41540000,28900000,1096700000,1072900000,1169400000,1100100000,924840000,
"19/03/2022 22:55:00",736,5,80,80,80,80,68,57,70,58,60,49,41410000,41560000,40980000,41550000,29180000,1096500000,1073000000,1170300000,1100300000,933650000,
"19/03/2022 23:00:00",772,5,80,79,80,80,68,58,69,59,60,49,41410000,41560000,40960000,41540000,29170000,1096600000,1073100000,1169600000,1100200000,933560000,
"19/03/2022 23:05:00",767,5,80,80,80,80,68,58,71,58,60,49,41420000,41560000,40960000,41550000,28900000,1096800000,1072900000,1169800000,1100400000,924750000,
"19/03/2022 23:10:00",763,5,80,80,80,80,68,58,70,59,60,49,41430000,41570000,40980000,41540000,28900000,1097200000,1073200000,1170300000,1100200000,924840000,
"19/03/2022 23:15:00",761,5,80,80,80,80,68,58,70,59,60,49,41410000,41550000,40940000,41540000,28900000,1096500000,1072900000,1169100000,1100200000,924750000,
"19/03/2022 23:20:00",786,5,79,80,80,80,68,58,71,59,60,49,41420000,41560000,40980000,41540000,28900000,1096600000,1073100000,1170400000,1100200000,924840000,
"19/03/2022 23:25:00",747,5,80,80,80,80,68,58,70,58,60,49,41420000,41550000,40940000,41540000,29040000,1096800000,1072800000,1169200000,1100100000,929160000,
"19/03/2022 23:30:00",737,5,80,80,80,80,68,58,70,58,60,49,41410000,41560000,40960000,41540000,28900000,1096600000,1072900000,1169700000,1100200000,924840000,
"19/03/2022 23:35:00",741,5,79,80,80,80,68,58,69,58,60,49,41410000,41560000,40950000,41550000,28900000,1096600000,1073200000,1169600000,1100400000,924750000,
"19/03/2022 23:40:00",787,5,79,80,80,80,68,58,70,58,59,49,41300000,41560000,40960000,41440000,28900000,1093000000,1073000000,1169900000,1096800000,924750000,
"19/03/2022 23:45:00",781,5,80,80,79,80,68,58,70,58,60,49,41330000,41570000,40950000,41460000,29180000,1094000000,1073200000,1169400000,1097400000,933650000,
"19/03/2022 23:50:00",768,5,80,80,80,80,68,57,71,59,60,49,41350000,41570000,40970000,41480000,28900000,1094600000,1073200000,1170000000,1098100000,924840000,
"19/03/2022 23:55:00",735,5,81,80,80,80,68,57,70,58,60,49,41360000,41570000,40970000,41500000,29040000,1094800000,1073300000,1170000000,1098700000,929160000,
"20/03/2022 00:00:00",766,5,80,80,80,80,68,58,70,58,60,49,41360000,41570000,40970000,41490000,28900000,1094700000,1073200000,1170000000,1098500000,924750000,
"20/03/2022 00:05:00",735,5,81,80,80,80,68,57,70,58,60,49,41350000,41560000,40980000,41500000,28620000,1094600000,1073000000,1170300000,1098600000,915940000,
"20/03/2022 00:10:00",736,5,81,80,80,80,68,57,70,58,60,49,41370000,41550000,40970000,41500000,28620000,1095000000,1072900000,1169800000,1098700000,915940000,
"20/03/2022 00:15:00",738,5,81,80,80,80,68,57,70,58,60,49,41370000,41560000,40970000,41500000,28630000,1095000000,1073000000,1170100000,1098700000,916040000,
"20/03/2022 00:20:00",759,5,81,80,80,80,68,58,70,58,60,49,41350000,41560000,40970000,41490000,28620000,1094600000,1073000000,1170000000,1098500000,915940000,
"20/03/2022 00:25:00",787,5,81,80,80,80,68,58,71,59,60,49,41370000,41560000,40970000,41490000,28620000,1095200000,1073100000,1169800000,1098400000,915940000,
"20/03/2022 00:30:00",735,5,80,80,80,80,68,57,69,58,59,49,41350000,41550000,40980000,41490000,28620000,1094800000,1072800000,1170300000,1098500000,915940000,
"20/03/2022 00:35:00",735,5,80,80,80,80,68,57,69,58,60,48,41370000,41550000,40970000,41490000,28620000,1095000000,1072900000,1169900000,1098600000,915940000,
"20/03/2022 00:40:00",789,5,81,80,80,80,68,58,71,59,60,49,41370000,41560000,40930000,41490000,28620000,1095000000,1073000000,1168900000,1098400000,915940000,
"20/03/2022 00:45:00",758,5,79,80,80,80,68,58,70,58,60,49,41360000,41550000,40960000,41490000,28760000,1094800000,1072900000,1169800000,1098500000,920350000,
"20/03/2022 00:50:00",730,5,80,80,80,80,68,57,70,58,60,49,41360000,41560000,40980000,41500000,28620000,1094800000,1073000000,1170300000,1098700000,915940000,
"20/03/2022 00:55:00",735,5,80,80,79,80,68,57,70,58,59,49,41360000,41560000,40970000,41490000,28620000,1095000000,1073000000,1170200000,1098500000,915940000,
"20/03/2022 01:00:00",736,5,80,80,80,80,68,57,70,58,60,49,41360000,41550000,40940000,41500000,28620000,1095000000,1072900000,1169500000,1098600000,915940000,
"20/03/2022 01:05:00",735,5,81,80,80,80,68,58,70,58,60,49,41370000,41560000,40990000,41490000,28760000,1095300000,1073000000,1170600000,1098500000,920440000,
"20/03/2022 01:10:00",740,5,80,80,80,80,68,58,70,58,60,49,41360000,41560000,40960000,41490000,28620000,1094600000,1073100000,1169800000,1098500000,915940000,
"20/03/2022 01:15:00",738,5,82,79,80,80,68,57,70,58,60,49,41360000,41560000,40960000,41490000,28620000,1094800000,1073000000,1169600000,1098500000,915940000,
"20/03/2022 01:20:00",760,5,79,80,80,80,68,58,70,58,60,49,41370000,41560000,40970000,41490000,28620000,1095100000,1073000000,1170100000,1098400000,915940000,
"20/03/2022 01:25:00",765,5,79,80,80,80,68,57,71,59,60,49,41370000,41550000,40970000,41500000,28760000,1095100000,1072900000,1170100000,1098600000,920350000,
"20/03/2022 01:30:00",783,5,80,80,80,80,68,58,71,58,60,49,41370000,41560000,40970000,41490000,28620000,1094900000,1073000000,1169900000,1098500000,915940000,
"20/03/2022 01:35:00",777,5,80,80,80,80,68,58,71,58,60,49,41360000,41570000,40980000,41490000,28630000,1094900000,1073200000,1170300000,1098600000,916040000,
"20/03/2022 01:40:00",759,5,78,80,80,80,68,58,70,58,60,49,41370000,41560000,40980000,41500000,28620000,1095000000,1073000000,1170400000,1098600000,915940000,
"20/03/2022 01:45:00",750,5,79,80,80,80,68,57,70,58,60,49,41360000,41560000,40990000,41490000,28620000,1094900000,1073200000,1170600000,1098500000,915940000,
"20/03/2022 01:50:00",758,5,81,80,80,80,68,58,70,58,60,49,41370000,41560000,40980000,41490000,28620000,1095000000,1073100000,1170400000,1098500000,915940000,
"20/03/2022 01:55:00",741,5,80,80,80,80,68,57,70,58,59,49,41360000,41550000,40960000,41490000,28620000,1094900000,1072900000,1169700000,1098500000,915940000,
"20/03/2022 02:00:00",770,5,81,80,80,80,68,58,70,58,60,49,41360000,41560000,40970000,41490000,28620000,1094900000,1073200000,1170000000,1098300000,915940000,
"20/03/2022 02:05:00",731,5,79,80,80,80,68,57,69,58,60,49,41360000,41550000,40970000,41490000,28760000,1094900000,1072900000,1170200000,1098600000,920350000,
"20/03/2022 02:10:00",735,5,80,80,80,80,68,57,69,58,60,49,41360000,41570000,40960000,41490000,28760000,1094800000,1073200000,1169800000,1098500000,920350000,
"20/03/2022 02:15:00",735,5,80,80,80,80,68,57,69,58,60,49,41360000,41560000,40950000,41490000,28620000,1094800000,1073100000,1169300000,1098300000,915940000,
"20/03/2022 02:20:00",733,5,79,80,80,80,68,57,70,58,60,49,41360000,41570000,40960000,41500000,28620000,1094700000,1073200000,1169600000,1098600000,915940000,
"20/03/2022 02:25:00",767,5,80,80,80,80,68,58,70,59,60,49,41370000,41570000,40970000,41490000,28620000,1095000000,1073200000,1170100000,1098500000,915940000,
"20/03/2022 02:30:00",768,5,79,80,80,80,68,58,70,58,60,49,41360000,41560000,40960000,41500000,28760000,1094800000,1073100000,1169300000,1098700000,920440000,
"20/03/2022 02:35:00",734,5,81,80,80,80,68,57,70,58,60,49,41360000,41550000,40970000,41490000,28620000,1094900000,1072900000,1170000000,1098500000,915940000,
"20/03/2022 02:40:00",790,5,80,80,80,80,68,58,70,59,60,49,41380000,41560000,40960000,41500000,28620000,1095400000,1073000000,1169500000,1098700000,915940000,
"20/03/2022 02:45:00",735,5,79,80,80,80,68,57,69,58,60,49,41380000,41560000,40970000,41490000,28620000,1095500000,1073200000,1169700000,1098500000,915940000,
"20/03/2022 02:50:00",784,5,80,80,80,80,68,58,70,58,60,49,41370000,41560000,40950000,41500000,28620000,1095200000,1073100000,1169400000,1098600000,915940000,
"20/03/2022 02:55:00",789,5,81,79,80,80,68,58,71,58,60,49,41360000,41560000,40970000,41490000,28630000,1094900000,1073000000,1170100000,1098300000,916040000,
"20/03/2022 03:00:00",735,5,80,80,80,80,68,57,70,58,60,49,41370000,41560000,40960000,41490000,28620000,1095300000,1073000000,1169600000,1098400000,915940000,
"20/03/2022 03:05:00",788,5,80,80,80,80,68,58,71,58,60,49,41360000,41550000,40980000,41490000,28620000,1094800000,1072900000,1170200000,1098400000,915940000,
"20/03/2022 03:10:00",749,5,79,80,80,80,68,57,69,58,59,49,41360000,41560000,40950000,41500000,28760000,1094900000,1073000000,1169300000,1098600000,920350000,
"20/03/2022 03:15:00",735,5,80,80,80,80,68,57,69,58,59,49,41370000,41560000,40970000,41500000,28760000,1095000000,1073000000,1169800000,1098700000,920350000,
"20/03/2022 03:20:00",735,5,80,80,80,80,68,57,69,58,60,49,41370000,41560000,40980000,41490000,28620000,1095100000,1073100000,1170300000,1098500000,915940000,
"20/03/2022 03:25:00",744,5,80,80,80,80,68,57,70,58,59,49,41370000,41560000,40970000,41500000,28620000,1095100000,1073000000,1170000000,1098600000,915940000,
"20/03/2022 03:30:00",788,5,80,80,80,80,68,58,71,59,60,49,41370000,41560000,40980000,41500000,28620000,1095200000,1073100000,1170300000,1098700000,915940000,
"20/03/2022 03:35:00",742,5,79,80,80,80,68,57,69,58,60,49,41370000,41550000,40970000,41500000,28760000,1095200000,1072900000,1169800000,1098700000,920350000,
"20/03/2022 03:40:00",790,5,78,80,80,80,68,58,71,59,60,49,41360000,41560000,40980000,41500000,28760000,1094900000,1073000000,1170200000,1098600000,920350000,
"20/03/2022 03:45:00",781,5,81,80,80,80,68,58,70,58,60,49,41370000,41560000,40980000,41490000,28620000,1095100000,1073000000,1170300000,1098500000,915940000,
"20/03/2022 03:50:00",734,5,79,80,80,80,68,57,69,58,59,48,41360000,41560000,40970000,41490000,28620000,1095000000,1073100000,1170100000,1098400000,915940000,
"20/03/2022 03:55:00",733,5,80,80,80,80,68,57,70,58,60,49,41380000,41560000,40970000,41490000,28760000,1095200000,1073000000,1170300000,1098500000,915940000,
