"time","power","units","fan 0","fan 1","fan 2","fan 3","fan 4","temp 0","temp 1","temp 2","temp 3","temp 4","Unit 1 ethash H/s","Unit 2 ethash H/s","Unit 3 ethash H/s","Unit 4 ethash H/s","Unit 5 ethash H/s",
"20/03/2022 21:30:00",354,5,60,60,60,60,60,49,58,50,49,45,28990000,30660000,28060000,28990000,28990000,
"20/03/2022 21:35:00",353,5,60,60,60,60,60,49,58,50,49,45,28990000,30660000,28060000,28990000,28990000,
"20/03/2022 21:40:00",352,5,60,60,60,60,60,49,58,50,48,46,28980000,30650000,28050000,28980000,28980000,
"20/03/2022 21:45:00",354,5,60,60,60,60,60,49,58,50,49,45,28990000,30660000,28060000,28990000,28990000,
"20/03/2022 21:50:00",353,5,60,60,60,60,60,49,58,50,48,45,28980000,30660000,28050000,28990000,28990000,
"20/03/2022 21:55:00",353,5,60,60,60,60,60,49,58,50,49,45,28980000,30660000,28050000,28990000,28990000,
"20/03/2022 22:00:00",352,5,60,60,60,60,60,49,58,50,48,45,28990000,30660000,28050000,28990000,28990000,
"20/03/2022 22:05:00",353,5,60,60,60,60,60,49,58,50,48,44,28980000,30650000,28050000,28980000,28980000,
"20/03/2022 22:10:00",353,5,60,60,60,60,60,49,57,50,48,45,28980000,30650000,28050000,28990000,28990000,
"20/03/2022 22:15:00",353,5,60,60,60,60,60,49,58,50,48,44,28990000,30660000,28060000,28990000,28990000,
"20/03/2022 22:20:00",351,5,60,60,60,60,60,49,58,50,48,45,28980000,30660000,28050000,28990000,28990000,
"20/03/2022 22:25:00",353,5,60,60,60,60,60,48,58,50,48,45,28990000,30660000,28060000,28990000,28990000,
"20/03/2022 22:30:00",350,5,60,60,60,60,60,49,57,49,49,45,28990000,30660000,28060000,28990000,28990000,
"20/03/2022 22:35:00",352,5,60,60,60,60,60,49,57,49,48,44,28980000,30650000,28050000,28990000,28990000,
"20/03/2022 22:40:00",352,5,60,60,60,60,60,49,57,49,48,44,28990000,30660000,28060000,28990000,28990000,
"20/03/2022 22:45:00",352,5,60,60,60,60,60,49,57,50,49,45,28990000,30660000,28060000,28990000,28990000,
"20/03/2022 22:50:00",352,5,60,60,60,60,60,48,57,50,49,45,28990000,30660000,28060000,28990000,28990000,
"20/03/2022 22:55:00",352,5,60,60,60,60,60,49,57,49,48,44,28990000,30660000,28050000,28990000,28990000,
"20/03/2022 23:00:00",353,5,60,60,60,60,60,48,57,49,48,44,28980000,30650000,28050000,28980000,28980000,
"20/03/2022 23:05:00",351,5,60,60,60,60,60,49,57,50,49,46,28990000,30660000,28060000,28990000,28990000,
"20/03/2022 23:10:00",351,5,60,60,60,60,60,50,57,50,49,46,28980000,30650000,28050000,28990000,28980000,
"20/03/2022 23:15:00",354,5,60,60,60,60,60,50,57,50,49,46,28980000,30660000,28060000,28990000,28990000,
"20/03/2022 23:20:00",354,5,60,60,60,60,60,50,58,50,49,46,28990000,30660000,28060000,28990000,28990000,
"20/03/2022 23:25:00",353,5,60,60,60,60,60,50,58,51,50,46,28990000,30660000,28060000,28990000,28990000,
"20/03/2022 23:30:00",353,5,60,60,60,60,60,50,57,51,49,46,28980000,30660000,28050000,28990000,28980000,
"20/03/2022 23:35:00",352,5,60,60,60,60,60,50,58,51,50,46,28980000,30660000,28050000,28990000,28990000,
"20/03/2022 23:40:00",354,5,60,60,60,60,60,50,58,51,49,46,28990000,30660000,28060000,28990000,28990000,
"20/03/2022 23:45:00",353,5,60,60,60,60,60,50,57,51,49,47,28990000,30660000,28060000,28990000,28990000,
"20/03/2022 23:50:00",353,5,60,60,60,60,60,50,58,51,50,46,28980000,30650000,28050000,28980000,28980000,
"20/03/2022 23:55:00",353,5,60,60,60,60,60,50,58,51,49,46,28990000,30650000,28050000,28990000,28990000,
"21/03/2022 00:00:00",351,5,60,60,60,60,60,50,58,51,49,46,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 00:05:00",352,5,60,60,60,60,60,50,58,51,49,46,28980000,30650000,28050000,28990000,28980000,
"21/03/2022 00:10:00",352,5,60,60,60,60,60,50,58,51,49,46,28980000,30650000,28050000,28990000,28980000,
"21/03/2022 00:15:00",353,5,60,60,60,60,60,50,57,51,49,46,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 00:20:00",351,5,60,60,60,60,60,50,58,51,49,45,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 00:25:00",351,5,60,60,60,60,60,50,57,51,49,46,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 00:30:00",352,5,60,60,60,60,60,50,57,51,49,46,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 00:35:00",352,5,60,60,60,60,60,50,58,51,50,46,28980000,30650000,28050000,28990000,28990000,
"21/03/2022 00:40:00",352,5,60,60,60,60,60,50,57,51,49,46,28980000,30650000,28050000,28990000,28980000,
"21/03/2022 00:45:00",352,5,60,60,60,60,60,50,57,51,49,46,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 00:50:00",352,5,60,60,60,60,60,50,58,51,49,46,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 00:55:00",352,5,60,60,60,60,60,50,57,51,49,46,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 01:00:00",352,5,60,60,60,60,60,50,58,51,49,46,28990000,30660000,28050000,28990000,28990000,
"21/03/2022 01:05:00",351,5,60,60,60,60,60,50,58,51,49,46,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 01:10:00",351,5,60,60,60,60,60,50,57,51,49,46,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 01:15:00",352,5,60,60,60,60,60,50,58,51,49,46,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 01:20:00",352,5,60,60,60,60,60,50,57,51,49,46,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 01:25:00",353,5,60,60,60,60,60,49,57,50,49,46,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 01:30:00",353,5,60,60,60,60,60,50,57,50,49,45,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 01:35:00",352,5,60,60,60,60,60,50,57,50,49,46,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 01:40:00",353,5,60,60,60,60,60,49,57,50,48,45,28980000,30650000,28050000,28990000,28980000,
"21/03/2022 01:45:00",351,5,60,60,60,60,60,49,57,50,48,45,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 01:50:00",354,5,60,60,60,60,60,50,57,50,49,46,28980000,30660000,28050000,28990000,28980000,
"21/03/2022 01:55:00",353,5,60,60,60,60,60,50,57,51,49,46,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 02:00:00",353,5,60,60,60,60,60,49,57,50,49,46,28980000,30650000,28050000,28990000,28990000,
"21/03/2022 02:05:00",350,5,60,60,60,60,60,50,57,50,49,46,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 02:10:00",352,5,60,60,60,60,60,50,57,50,49,46,28990000,30660000,28050000,28990000,28990000,
"21/03/2022 02:15:00",352,5,60,60,60,60,60,49,57,50,49,46,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 02:20:00",353,5,60,60,60,60,60,50,57,50,49,46,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 02:25:00",351,5,60,60,60,60,60,49,57,50,49,46,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 02:30:00",351,5,60,60,60,60,60,49,57,50,49,45,28990000,30660000,28050000,28990000,28990000,
"21/03/2022 02:35:00",352,5,60,60,60,60,60,49,57,50,48,45,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 02:40:00",352,5,60,60,60,60,60,49,57,50,48,45,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 02:45:00",350,5,60,60,60,60,60,49,57,50,49,45,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 02:50:00",352,5,60,60,60,60,60,50,57,50,48,45,28990000,30660000,28050000,28990000,28990000,
"21/03/2022 02:55:00",352,5,60,60,60,60,60,49,56,50,48,45,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 03:00:00",350,5,60,60,60,60,60,49,57,50,49,45,28980000,30660000,28060000,28990000,28990000,
"21/03/2022 03:05:00",352,5,60,60,60,60,60,49,56,50,49,45,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 03:10:00",353,5,60,60,60,60,60,49,56,50,49,46,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 03:15:00",352,5,60,60,60,60,60,50,57,50,49,46,28980000,30660000,28050000,28980000,28980000,
"21/03/2022 03:20:00",353,5,60,60,60,60,60,50,57,50,49,46,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 03:25:00",352,5,60,60,60,60,60,50,57,50,49,46,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 03:30:00",351,5,60,60,60,60,60,49,57,50,49,46,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 03:35:00",353,5,60,60,60,60,60,49,57,50,49,46,28990000,30660000,28050000,28990000,28990000,
"21/03/2022 03:40:00",352,5,60,60,60,60,60,49,56,50,49,46,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 03:45:00",351,5,60,60,60,60,60,49,57,50,48,45,28980000,30650000,28050000,28990000,28990000,
"21/03/2022 03:50:00",352,5,60,60,60,60,60,49,57,50,48,45,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 03:55:00",351,5,60,60,60,60,60,49,57,50,48,45,28980000,30650000,28050000,28990000,28990000,
"21/03/2022 04:00:00",351,5,60,60,60,60,60,49,56,50,48,45,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 04:05:00",352,5,60,60,60,60,60,49,56,50,48,45,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 04:10:00",351,5,60,60,60,60,60,49,57,50,48,45,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 04:15:00",352,5,60,60,60,60,60,49,56,50,48,45,28980000,30660000,28050000,28990000,28980000,
"21/03/2022 04:20:00",353,5,60,60,60,60,60,49,56,50,48,45,28980000,30650000,28050000,28990000,28990000,
"21/03/2022 04:25:00",352,5,60,60,60,60,60,49,56,50,48,45,28990000,30660000,28050000,28990000,28990000,
"21/03/2022 04:30:00",351,5,60,60,60,60,60,49,56,50,48,45,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 04:35:00",351,5,60,60,60,60,60,49,56,50,48,45,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 04:40:00",352,5,60,60,60,60,60,49,56,50,49,45,28980000,30660000,28060000,28990000,28990000,
"21/03/2022 04:45:00",353,5,60,60,60,60,60,49,56,50,48,45,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 04:50:00",349,5,60,60,60,60,60,49,56,50,48,45,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 04:55:00",353,5,60,60,60,60,60,49,56,50,48,45,28980000,30650000,28050000,28990000,28980000,
"21/03/2022 05:00:00",351,5,60,60,60,60,60,49,56,50,48,44,28980000,30650000,28050000,28990000,28980000,
"21/03/2022 05:05:00",352,5,60,60,60,60,60,49,56,50,48,45,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 05:10:00",353,5,60,60,60,60,60,49,56,50,48,44,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 05:15:00",352,5,60,60,60,60,60,48,56,50,48,45,28990000,30660000,28050000,28990000,28990000,
"21/03/2022 05:20:00",352,5,60,60,60,60,60,48,56,50,48,45,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 05:25:00",352,5,60,60,60,60,60,49,56,49,48,44,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 05:30:00",352,5,60,60,60,60,60,49,56,50,48,45,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 05:35:00",353,5,60,60,60,60,60,49,56,50,48,45,28980000,30650000,28050000,28990000,28980000,
"21/03/2022 05:40:00",352,5,60,60,60,60,60,49,56,50,48,45,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 05:45:00",352,5,60,60,60,60,60,49,56,50,48,45,28980000,30650000,28050000,28990000,28980000,
"21/03/2022 05:50:00",351,5,60,60,60,60,60,48,56,50,48,45,28980000,30660000,28050000,28990000,28980000,
"21/03/2022 05:55:00",351,5,60,60,60,60,60,48,56,49,48,45,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 06:00:00",353,5,60,60,60,60,60,48,56,50,48,45,28990000,30660000,28050000,28990000,28990000,
"21/03/2022 06:05:00",352,5,60,60,60,60,60,49,56,50,48,44,28990000,30660000,28050000,28990000,28990000,
"21/03/2022 06:10:00",353,5,60,60,60,60,60,48,56,49,48,44,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 06:15:00",353,5,60,60,60,60,60,49,56,49,48,44,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 06:20:00",352,5,60,60,60,60,60,48,56,49,47,44,28980000,30650000,28050000,28990000,28990000,
"21/03/2022 06:25:00",352,5,60,60,60,60,60,48,55,49,47,44,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 06:30:00",351,5,60,60,60,60,60,48,55,49,47,44,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 06:35:00",352,5,60,60,60,60,60,48,55,49,48,44,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 06:40:00",352,5,60,60,60,60,60,48,55,49,47,44,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 06:45:00",353,5,60,60,60,60,60,48,55,49,48,44,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 06:50:00",352,5,60,60,60,60,60,48,55,49,48,44,28980000,30650000,28050000,28990000,28990000,
"21/03/2022 06:55:00",352,5,60,60,60,60,60,48,55,49,48,45,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 07:00:00",352,5,60,60,60,60,60,49,55,49,47,45,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 07:05:00",352,5,60,60,60,60,60,48,56,49,48,45,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 07:10:00",352,5,60,60,60,60,60,48,56,49,48,45,28980000,30660000,28060000,28990000,28990000,
"21/03/2022 07:15:00",352,5,60,60,60,60,60,48,56,49,48,44,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 07:20:00",349,5,60,60,60,60,60,47,54,48,47,44,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 07:25:00",352,5,60,60,60,60,60,48,55,48,47,44,28980000,30660000,28050000,28990000,28980000,
"21/03/2022 07:30:00",351,5,60,60,60,60,60,47,54,48,47,43,28990000,30660000,28060000,29000000,28990000,
"21/03/2022 07:35:00",352,5,60,60,60,60,60,47,54,48,46,44,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 07:40:00",352,5,60,60,60,60,60,47,54,48,47,44,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 07:45:00",349,5,60,60,60,60,60,48,54,48,46,43,28980000,30650000,28050000,28990000,28980000,
"21/03/2022 07:50:00",352,5,60,60,60,60,60,47,55,48,47,44,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 07:55:00",353,5,60,60,60,60,60,48,55,48,47,44,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 08:00:00",352,5,60,60,60,60,60,48,55,48,47,44,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 08:05:00",352,5,60,60,60,60,60,48,55,48,47,43,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 08:10:00",353,5,60,60,60,60,60,48,55,48,48,43,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 08:15:00",352,5,60,60,60,60,60,48,55,48,47,44,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 08:20:00",351,5,60,60,60,60,60,47,54,48,46,43,28980000,30650000,28050000,28990000,28980000,
"21/03/2022 08:25:00",352,5,60,60,60,60,60,47,54,48,46,43,28980000,30660000,28050000,28990000,28980000,
"21/03/2022 08:30:00",352,5,60,60,60,60,60,47,54,48,46,43,28980000,30650000,28050000,28990000,28980000,
"21/03/2022 08:35:00",353,5,60,60,60,60,60,47,55,48,46,43,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 08:40:00",351,5,60,60,60,60,60,47,54,48,46,43,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 08:45:00",350,5,60,60,60,60,60,47,54,48,46,43,28980000,30650000,28050000,28990000,28980000,
"21/03/2022 08:50:00",352,5,60,60,60,60,60,46,54,48,46,43,28980000,30650000,28050000,28990000,28980000,
"21/03/2022 08:55:00",352,5,60,60,60,60,60,47,54,48,47,43,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 09:00:00",353,5,60,60,60,60,60,47,54,48,47,44,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 09:05:00",352,5,60,60,60,60,60,48,55,48,47,43,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 09:10:00",352,5,60,60,60,60,60,47,55,48,47,43,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 09:15:00",352,5,60,60,60,60,60,46,54,48,46,42,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 09:20:00",352,5,60,60,60,60,60,46,55,47,46,42,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 09:25:00",352,5,60,60,60,60,60,47,55,48,46,42,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 09:30:00",352,5,60,60,60,60,60,47,54,48,46,42,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 09:35:00",352,5,60,60,60,60,60,46,54,48,46,42,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 09:40:00",353,5,60,60,60,60,60,46,54,47,46,42,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 09:45:00",352,5,60,60,60,60,60,46,54,47,46,42,28990000,30660000,28050000,28990000,28990000,
"21/03/2022 09:50:00",353,5,60,60,60,60,60,46,54,47,46,42,28980000,30650000,28050000,28990000,28990000,
"21/03/2022 09:55:00",351,5,60,60,60,60,60,46,54,47,46,42,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 10:00:00",350,5,60,60,60,60,60,46,54,47,46,42,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 10:05:00",352,5,60,60,60,60,60,46,54,48,46,41,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 10:10:00",352,5,60,60,60,60,60,45,53,47,45,41,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 10:15:00",351,5,60,60,60,60,60,46,54,47,45,41,28980000,30660000,28050000,28990000,28980000,
"21/03/2022 10:20:00",345,5,60,60,60,60,60,46,54,47,45,42,28980000,30650000,28050000,28990000,28980000,
"21/03/2022 10:25:00",352,5,60,60,60,60,60,46,53,47,45,42,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 10:30:00",352,5,60,60,60,60,60,46,54,47,46,42,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 10:35:00",351,5,60,60,60,60,60,46,53,47,45,41,28980000,30660000,28050000,28990000,28980000,
"21/03/2022 10:40:00",351,5,60,60,60,60,60,46,54,47,45,42,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 10:45:00",352,5,60,60,60,60,60,46,53,47,45,41,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 10:50:00",352,5,60,60,60,60,60,46,53,47,45,41,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 10:55:00",351,5,60,60,60,60,60,46,53,47,45,41,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 11:00:00",351,5,60,60,60,60,60,46,54,47,45,41,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 11:05:00",352,5,60,60,60,60,60,46,54,47,46,41,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 11:10:00",352,5,60,60,60,60,60,46,54,47,45,41,28980000,30650000,28050000,28990000,28990000,
"21/03/2022 11:15:00",352,5,60,60,60,60,60,46,54,47,45,42,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 11:20:00",351,5,60,60,60,60,60,46,54,47,46,42,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 11:25:00",351,5,60,60,60,60,60,46,54,47,45,41,28990000,30660000,28050000,28990000,28990000,
"21/03/2022 11:30:00",351,5,60,60,60,60,60,46,54,47,45,42,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 11:35:00",351,5,60,60,60,60,60,45,54,47,45,41,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 11:40:00",351,5,60,60,60,60,60,46,54,47,45,41,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 11:45:00",351,5,60,60,60,60,60,46,54,47,45,41,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 11:50:00",352,5,60,60,60,60,60,46,53,47,45,42,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 11:55:00",351,5,60,60,60,60,60,45,53,47,45,41,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 12:00:00",352,5,60,60,60,60,60,46,54,47,45,41,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 12:05:00",352,5,60,60,60,60,60,46,54,47,45,41,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 12:10:00",352,5,60,60,60,60,60,46,54,47,46,41,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 12:15:00",351,5,60,60,60,60,60,46,54,47,45,41,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 12:20:00",352,5,60,60,60,60,60,45,53,47,46,41,28990000,30660000,28050000,28990000,28990000,
"21/03/2022 12:25:00",352,5,60,60,60,60,60,46,54,47,45,41,28980000,30650000,28050000,28990000,28980000,
"21/03/2022 12:30:00",352,5,60,60,60,60,60,46,54,47,45,41,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 12:35:00",351,5,60,60,60,60,60,46,54,47,45,41,28980000,30660000,28050000,28990000,28990000,
