"time","power","units","fan 0","fan 1","fan 2","fan 3","fan 4","fan 5","fan 6","fan 7","fan 8","fan 9","fan 10","fan 11","temp 0","temp 1","temp 2","temp 3","temp 4","temp 5","temp 6","temp 7","temp 8","temp 9","temp 10","temp 11","Unit 1 ethash H/s","Unit 1 sha256-ton H/s","Unit 2 ethash H/s","Unit 2 sha256-ton H/s","Unit 3 ethash H/s","Unit 3 sha256-ton H/s","Unit 4 ethash H/s","Unit 4 sha256-ton H/s","Unit 5 ethash H/s","Unit 5 sha256-ton H/s","Unit 6 ethash H/s","Unit 6 sha256-ton H/s","Unit 7 ethash H/s","Unit 7 sha256-ton H/s","Unit 8 ethash H/s","Unit 8 sha256-ton H/s","Unit 9 ethash H/s","Unit 9 sha256-ton H/s","Unit 10 ethash H/s","Unit 10 sha256-ton H/s","Unit 11 ethash H/s","Unit 11 sha256-ton H/s","Unit 12 ethash H/s","Unit 12 sha256-ton H/s",
"19/03/2022 23:40:00",1035,11,48,53,60,50,80,60,50,60,60,80,41,0,60,55,56,49,60,50,54,63,56,60,53,0,23973658,30902693,32809093,24297554,23726259,25250543,25473878,29615635,43741645,25506317,31549446,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 23:45:00",1032,11,47,53,60,50,80,60,50,60,60,80,41,0,60,55,56,49,60,50,54,63,57,60,53,0,23972299,30905439,32801476,24278389,23720596,25241487,25474630,29421608,43732756,25512358,31547652,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 23:50:00",1038,11,48,53,60,50,80,60,50,60,60,80,41,0,60,55,56,49,60,50,54,63,57,61,53,0,23970938,30879030,32806234,24294132,23711403,25250544,25477645,29510525,43744187,25512356,31556561,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19/03/2022 23:55:00",1039,11,48,53,60,50,80,60,50,60,60,80,41,0,60,55,56,49,61,50,54,64,57,60,53,0,23970258,30896283,32809092,24300296,23718476,25246767,25479905,29423097,43744186,25510090,31555669,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 00:00:00",1043,11,48,53,60,50,80,60,50,60,60,80,41,0,60,56,56,49,61,50,55,63,57,60,53,0,23967539,30902691,32809092,24291393,23707870,25254318,25478397,28800470,43744187,25508579,31556561,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 00:05:00",1043,11,48,53,60,50,80,60,50,60,60,80,42,0,60,55,57,49,61,50,54,64,57,61,53,0,23960403,30906361,32809093,24276339,23711399,25236219,25476137,29185473,43742917,25509335,31557453,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 00:10:00",1040,11,49,53,60,50,80,60,50,60,60,80,42,0,60,55,57,49,61,50,54,64,57,61,53,0,23950191,30884389,32807187,24261980,23709285,25249033,25472382,28794379,43744186,25510845,31557452,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 00:15:00",1040,11,49,54,60,50,80,60,50,60,60,80,42,0,61,56,57,49,61,50,55,64,57,61,54,0,23964442,30877983,32809094,24294811,23706457,25255074,25476890,29423025,43745457,25510089,31554779,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 00:20:00",1042,11,49,54,60,50,80,60,50,60,60,80,42,0,60,56,57,49,61,50,55,64,57,61,54,0,23962494,30913688,32816730,24303755,23712815,25259610,25482167,29351819,43767068,25517647,31568154,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 00:25:00",1030,11,49,54,60,50,80,60,50,60,60,80,42,0,60,56,57,50,61,50,55,64,57,61,54,0,23965848,30896288,32810049,24292758,23704345,25255831,25481412,29554191,43749274,25515379,31560128,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 00:30:00",1042,11,49,54,60,50,80,60,50,60,60,80,42,0,60,56,57,50,61,50,55,64,57,61,54,0,23963803,30891709,32802446,24289330,23707869,25252053,25479152,29403477,43749269,25511601,31558345,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 00:35:00",1044,11,49,53,60,50,80,60,50,60,60,80,42,0,61,55,57,50,61,50,54,64,57,61,54,0,23971618,30901777,32803381,24268127,23712107,25252810,25479151,29438892,43741648,25514623,31559236,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 00:40:00",1047,11,49,53,60,50,80,60,50,60,60,80,42,0,60,56,57,50,61,50,54,64,57,62,54,0,23965844,30901780,32813858,24279084,23712107,25255829,25479905,29480479,43746729,25513868,31558343,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 00:45:00",1040,11,48,53,60,50,80,60,50,60,60,80,42,0,58,55,55,49,60,50,54,64,57,61,53,0,23967247,30878931,32810998,24294832,23717768,25252810,25476890,29519903,43749270,25505561,31552117,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 00:50:00",1034,11,44,51,60,50,80,60,50,60,60,80,41,0,57,54,52,48,59,49,53,63,56,59,53,0,23970258,30848882,32812906,24314021,23734060,25254318,25474631,29486428,43746727,25520671,31558344,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 00:55:00",1042,11,43,51,60,50,80,60,50,60,60,80,41,0,57,54,52,48,59,49,53,63,55,59,53,0,23965123,30860619,32813860,24327072,23742558,25251297,25476139,29623864,43747999,25513867,31554779,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 01:00:00",1041,11,43,51,60,50,80,59,50,60,60,80,40,0,57,54,52,48,58,49,53,63,55,59,53,0,23967540,30857879,32814812,24322941,23752488,25249035,25469358,29345269,43753083,25513868,31559235,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 01:05:00",1035,11,43,51,60,50,80,60,50,60,60,80,40,0,57,54,51,47,58,48,53,63,55,59,52,0,23963124,30848750,32805287,24338060,23751070,25252055,25475383,29406703,43749269,25517647,31558346,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 01:10:00",1032,11,43,51,60,50,80,60,50,60,60,80,40,0,57,54,52,48,58,48,53,63,55,59,52,0,23961124,30851487,32810045,24329811,23746811,25246766,25474631,29394881,43737836,25516135,31554778,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 01:15:00",1035,11,43,51,60,50,80,60,51,60,60,80,40,0,56,54,52,47,58,48,53,63,55,59,52,0,23962780,30834166,32811952,24340818,23754615,25241497,25475384,29393273,43741646,25512356,31552999,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 01:20:00",1030,11,43,51,60,50,80,61,50,60,60,80,40,0,57,54,52,47,58,48,53,63,55,59,52,0,23971619,30849663,32810998,24318830,23751798,25239978,25466349,29218576,43734042,25507081,31553887,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 01:25:00",1040,11,43,51,60,50,80,60,50,60,60,80,40,0,57,54,52,47,58,48,53,62,55,59,52,0,23965845,30857882,32811953,24322256,23761716,25252807,25475384,29304020,43746730,25513868,31558344,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 01:30:00",1032,11,43,51,60,50,80,60,50,60,60,80,40,0,57,54,52,47,58,48,53,63,55,59,52,0,23965500,30846930,32814812,24324324,23755334,25247524,25463349,29288416,43740376,25516891,31558344,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 01:35:00",1036,11,43,51,60,50,80,60,50,60,60,80,40,0,57,54,52,47,58,48,53,62,55,58,52,0,23969581,30853373,32810998,24329819,23760301,25252812,25472371,29380232,43745457,25517648,31553887,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 01:40:00",1036,11,43,51,60,50,80,60,50,60,60,80,40,0,57,54,52,47,58,48,53,63,55,59,52,0,23959724,30863360,32803383,24340128,23756745,25246014,25476137,29394891,43746727,25515379,31559236,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 01:45:00",1032,11,43,51,60,50,80,60,50,60,60,80,40,0,57,54,52,47,58,48,53,63,55,58,52,0,23965498,30843275,32807187,24328440,23756053,25252053,25472370,29513082,43744187,25514624,31553887,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 01:50:00",1038,11,43,51,60,50,80,60,50,60,60,80,40,0,57,54,52,47,58,48,53,62,55,59,52,0,23954331,30845107,32811000,24334624,23765977,25248278,25476891,29541806,43741645,25510845,31547652,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 01:55:00",1038,11,43,51,60,50,80,60,50,60,60,80,40,0,57,54,52,47,58,48,53,63,55,58,52,0,23973659,30863362,32814811,24339458,23761008,25250546,25484428,29533049,43749269,25515382,31552116,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 02:00:00",1039,11,43,51,60,50,80,60,50,60,60,80,40,0,57,54,52,47,58,48,52,62,55,58,52,0,23961420,30860618,32812905,24331882,23759581,25249032,25477644,29603309,43744188,25515379,31555670,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 02:05:00",1036,11,43,51,60,50,80,60,50,60,60,80,40,0,56,54,52,47,58,48,53,62,55,58,52,0,23946848,30852409,32811951,24344258,23758878,25252054,25481412,29564891,43745457,25511600,31555670,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 02:10:00",1040,11,43,51,60,50,80,60,50,60,60,80,40,0,56,54,52,47,58,48,52,63,55,58,52,0,23969089,30846012,32816718,24336685,23763145,25256586,25473879,29544866,43749269,25511601,31560127,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 02:15:00",1034,11,43,51,60,50,80,60,50,60,60,80,40,0,57,54,52,46,58,48,53,62,55,58,52,0,23966180,30849661,32808141,24338755,23757463,25256590,25481412,29544870,43741648,25511601,31552105,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 02:20:00",1038,11,43,51,60,50,80,60,49,60,60,80,40,0,56,54,51,47,58,48,52,62,55,58,52,0,23971618,30817989,32806247,24350442,23773084,25242287,25471618,29388274,43747999,25513870,31557453,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 02:25:00",1031,11,43,50,60,50,80,60,50,60,60,80,40,0,56,53,51,47,57,48,52,62,55,58,52,0,23963723,30850575,32806247,24340133,23779490,25252808,25478397,29471282,43736575,25518403,31550333,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 02:30:00",1037,11,43,51,60,50,80,60,50,60,60,80,40,0,57,54,51,47,58,48,52,62,55,58,52,0,23954973,30842364,32814811,24362847,23763849,25254319,25480659,29554203,43751813,25522941,31554778,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 02:35:00",1038,11,43,51,60,50,80,60,50,60,60,80,40,0,57,54,51,47,57,48,52,62,55,58,52,0,23962780,30850574,32807197,24346325,23768119,25249786,25483675,29314746,43745457,25517647,31560127,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 02:40:00",1036,11,43,50,60,50,80,60,50,60,60,80,40,0,57,54,51,47,58,48,52,62,55,58,52,0,23966443,30848751,32810998,24335339,23764556,25241486,25478397,29323013,43747997,25516137,31552105,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 02:45:00",1032,11,43,51,60,50,80,60,50,60,60,80,40,0,56,54,51,47,58,48,52,62,55,58,52,0,23968219,30851490,32812907,24334622,23768108,25255076,25484427,29239056,43749269,25519915,31554778,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 02:50:00",1029,11,43,51,60,50,80,60,50,60,60,80,40,0,57,54,51,46,58,48,52,62,55,58,52,0,23954132,30847847,32809093,24360790,23765267,25247527,25479151,29400767,43741648,25518404,31552105,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 02:55:00",1029,11,43,51,60,50,80,60,50,60,60,80,40,0,56,54,51,46,57,48,52,62,55,58,52,0,23952576,30859706,32806236,24360778,23769540,25246781,25476137,29383246,43737836,25513868,31554778,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 03:00:00",1036,11,43,50,60,50,80,60,50,60,60,80,40,0,57,54,51,46,57,48,52,62,55,58,52,0,23967044,30855141,32812905,24342189,23762427,25251300,25482166,29318124,43747997,25516135,31559235,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 03:05:00",1035,11,43,50,60,50,80,60,50,60,60,80,40,0,56,53,51,46,57,48,52,62,54,58,52,0,23968219,30839632,32792959,24346323,23773087,25252807,25476891,29389199,43742919,25513113,31559235,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 03:10:00",1038,11,43,51,60,50,80,60,51,60,60,80,40,0,57,54,51,47,58,48,52,62,54,58,52,0,23956773,30865191,32809093,24338754,23768829,25253569,25476137,28977486,43745457,25514624,31557452,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 03:15:00",1038,11,43,50,60,50,80,60,50,60,60,80,40,0,57,54,51,46,57,48,52,62,54,58,52,0,23966524,30842391,32813858,24347012,23775222,25250542,25474630,29504893,43749269,25520671,31558344,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 03:20:00",1036,11,42,50,60,50,80,60,50,60,60,80,40,0,56,53,51,47,57,48,52,62,55,58,52,0,23969578,30857880,32812906,24346317,23775214,25251298,25480659,29469676,43745459,25517649,31557453,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 03:25:00",1035,11,42,50,60,50,80,60,51,60,60,80,40,0,56,53,51,47,57,48,52,62,54,58,52,0,23966863,30855144,32810046,24342191,23766691,25253565,25479905,29424879,43742917,25519159,31555670,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 03:30:00",1033,11,42,50,60,50,80,60,50,60,60,80,40,0,56,53,51,46,57,47,52,62,54,58,52,0,23971619,30821493,32813858,24335997,23770253,25250543,25480658,29132945,43744187,25522184,31558344,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 03:35:00",1034,11,42,50,60,50,80,60,50,60,60,80,40,0,56,53,51,46,57,48,52,62,54,58,52,0,23966179,30842364,32815765,24333948,23773086,25249787,25477646,28988588,43746729,25511602,31553888,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 03:40:00",1010,11,42,50,60,50,80,60,50,60,60,80,40,0,56,53,51,47,57,48,52,62,54,58,52,0,23960325,30857882,32810045,24363557,23772399,25243001,25477645,29071146,43744187,25513113,31557452,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 03:45:00",1039,11,42,50,60,50,80,60,50,60,60,80,39,0,56,53,51,46,57,47,52,62,54,58,52,0,23941202,30843284,32815772,24355268,23763907,25257341,25479904,29413103,43744187,25517648,31560128,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 03:50:00",1029,11,42,50,60,50,80,61,50,60,60,80,40,0,56,53,51,47,57,47,52,62,54,58,52,0,23945932,30844186,32813859,24349763,23766009,25254319,25479905,29551612,43744187,25513868,31555670,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20/03/2022 03:55:00",1037,11,42,50,60,50,80,60,50,60,60,80,40,0,56,53,51,47,57,48,52,62,54,58,52,0,23969578,30851497,32795766,24331886,23783039,25246015,25477646,29528924,43742918,25514624,31553887,0,0,0,0,0,0,0,0,0,0,0,0,0,
